#{"t_start": 1748856809.0898216, "env_id": "None"}
-72.0,12,755.887482
-204.0,12,756.864681
-80.0,12,757.917125
-172.0,12,758.665778
-204.0,12,759.539495
14.0,12,760.26991
-170.0,12,761.277939
-84.0,12,761.620246
-82.0,12,762.69344
-156.0,12,763.635505
-44.0,12,763.794264
-38.0,12,764.5564
-180.0,12,764.794833
-12.0,12,765.530056
-16.0,12,765.736331
-188.0,12,766.442267
-240.0,12,766.72338
-140.0,12,766.884503
-110.0,12,767.439545
-186.0,12,767.842037
-94.0,12,768.854557
-86.0,12,769.864015
-148.0,12,770.857873
-126.0,12,771.764827
-110.0,12,771.959333
-240.0,12,772.659033
-94.0,12,773.556428
-154.0,12,773.820046
-62.0,12,774.3227
-142.0,12,775.62789
-216.0,12,776.540932
-140.0,12,777.22684
-26.0,12,777.390926
-100.0,12,778.319044
-144.0,12,778.49472
14.0,12,778.565796
-144.0,12,779.191164
-150.0,12,779.768463
-168.0,12,780.14785
-240.0,12,780.882184
-148.0,12,782.058938
-10.0,12,783.086495
-168.0,12,784.060678
-192.0,12,784.880345
-170.0,12,785.488821
-188.0,12,786.27827
-168.0,12,787.332545
-240.0,12,788.399716
-128.0,12,789.318111
-240.0,12,790.164975
-118.0,12,790.859006
-194.0,12,792.170193
-98.0,12,792.618992
-154.0,12,793.053267
4.0,12,793.184699
-42.0,12,793.977943
-224.0,12,794.631348
-214.0,12,794.984869
-130.0,12,795.744655
-200.0,12,795.966754
-62.0,12,796.761702
-20.0,12,797.016161
-186.0,12,797.726645
-18.0,12,797.854494
-124.0,12,797.975867
-224.0,12,798.847119
-64.0,12,799.270913
-78.0,12,799.78497
-240.0,12,800.525182
-38.0,12,801.443929
-174.0,12,802.376476
-240.0,12,803.395476
-240.0,12,804.099029
-198.0,12,804.766576
-112.0,12,805.542726
-60.0,12,806.046961
-240.0,12,807.009335
-86.0,12,807.640319
-110.0,12,808.744771
-68.0,12,808.888604
-38.0,12,809.780598
44.0,12,810.623118
-146.0,12,811.861104
-190.0,12,812.946123
-194.0,12,813.831453
-142.0,12,814.099384
-138.0,12,815.030489
-106.0,12,815.515956
-156.0,12,816.323416
-170.0,12,816.580437
-218.0,12,816.81153
-94.0,12,817.780295
-60.0,12,818.516686
-74.0,12,819.368366
24.0,12,820.219485
-28.0,12,821.109445
-220.0,12,822.088953
-16.0,12,822.823417
-102.0,12,823.042268
-208.0,12,823.809326
-186.0,12,824.381367
-102.0,12,824.688696
-86.0,12,825.370993
96.0,12,826.022674
-92.0,12,826.643416
-110.0,12,827.217351
-44.0,12,827.885557
-56.0,12,828.544575
-38.0,12,829.199536
-128.0,12,829.99801
-240.0,12,830.079282
-42.0,12,830.869356
-156.0,12,831.528858
-166.0,12,831.711992
-166.0,12,832.338603
-190.0,12,833.074465
-52.0,12,834.049443
-214.0,12,835.139828
-4.0,12,835.748412
-240.0,12,836.55239
-220.0,12,837.099472
-176.0,12,838.564925
-104.0,12,839.473223
-28.0,12,840.401455
-222.0,12,841.177386
-160.0,12,842.158619
-146.0,12,842.842259
0.0,12,843.725589
-226.0,12,845.925997
-204.0,12,846.757558
-24.0,12,847.546317
-104.0,12,848.271048
-214.0,12,850.328333
-182.0,12,851.386054
-124.0,12,851.484511
-108.0,12,851.583524
-240.0,12,851.910649
-150.0,12,852.444898
-180.0,12,852.533599
-148.0,12,853.498361
-212.0,12,854.407716
-82.0,12,854.522815
-240.0,12,854.77918
-76.0,12,855.392726
-240.0,12,856.143377
-128.0,12,856.214521
-38.0,12,856.774302
-186.0,12,857.456269
-14.0,12,857.653297
-98.0,12,858.231449
-202.0,12,859.221125
-144.0,12,859.97138
-82.0,12,860.698073
-108.0,12,861.627847
-210.0,12,861.871508
-146.0,12,862.530635
-182.0,12,863.241525
-178.0,12,864.178546
-138.0,12,864.742249
-134.0,12,865.354914
-28.0,12,866.20597
-240.0,12,867.046784
-156.0,12,868.029611
-202.0,12,868.919895
-138.0,12,869.335902
-206.0,12,870.4467
48.0,12,870.567079
-150.0,12,870.941481
-158.0,12,872.076878
-64.0,12,872.769022
-156.0,12,872.891087
-86.0,12,874.070239
-194.0,12,874.264043
-130.0,12,874.915309
-176.0,12,875.806661
-24.0,12,876.090715
-164.0,12,877.321254
-240.0,12,877.913869
-46.0,12,878.095339
-14.0,12,878.34005
-100.0,12,879.117334
-94.0,12,880.206841
-90.0,12,881.945891
-204.0,12,882.620209
-154.0,12,882.843323
-98.0,12,883.867913
-158.0,12,884.768519
-150.0,12,884.862962
-130.0,12,885.613196
30.0,12,885.823324
-184.0,12,886.369233
-200.0,12,887.7409
-68.0,12,888.323495
-120.0,12,889.287789
-54.0,12,889.406473
-112.0,12,889.983017
-162.0,12,890.857812
-148.0,12,891.825002
-100.0,12,892.639638
-160.0,12,893.169933
-174.0,12,894.154851
-112.0,12,895.187174
-204.0,12,895.314491
-54.0,12,896.072202
-200.0,12,896.328293
-182.0,12,896.679959
4.0,12,897.853813
-152.0,12,899.107564
-202.0,12,900.614514
-110.0,12,901.376913
-170.0,12,902.388545
-80.0,12,903.427472
58.0,12,904.069324
-154.0,12,905.107157
-192.0,12,905.620378
-28.0,12,906.531162
-108.0,12,906.86203
-190.0,12,907.523479
-194.0,12,908.670696
26.0,12,909.621011
-182.0,12,910.74254
-72.0,12,911.375072
-134.0,12,912.128548
-228.0,12,912.732685
-164.0,12,913.327456
-74.0,12,913.438327
-204.0,12,914.379218
-210.0,12,914.896008
-240.0,12,914.954142
-204.0,12,916.006652
-158.0,12,916.944646
-140.0,12,917.070834
-240.0,12,917.879127
-206.0,12,919.014843
-124.0,12,919.893689
-30.0,12,920.882149
-192.0,12,921.412377
-174.0,12,922.381982
-140.0,12,923.244213
-88.0,12,924.363851
-126.0,12,925.246315
-188.0,12,925.770796
-62.0,12,926.584821
-220.0,12,927.271415
-206.0,12,928.097435
-122.0,12,929.538909
-100.0,12,930.513109
-150.0,12,930.750843
-202.0,12,930.956766
-132.0,12,931.425561
-156.0,12,931.702675
-144.0,12,932.575647
-16.0,12,934.019028
-202.0,12,934.888717
-98.0,12,935.64561
86.0,12,936.443019
-172.0,12,937.007562
-82.0,12,937.97595
-16.0,12,938.905229
-222.0,12,939.527678
-240.0,12,939.993157
-224.0,12,941.517738
70.0,12,942.369259
-70.0,12,943.371241
-130.0,12,944.364358
-12.0,12,945.069399
-168.0,12,945.989235
-152.0,12,946.459651
-220.0,12,947.429251
-110.0,12,948.446665
-188.0,12,948.691672
-122.0,12,948.866096
-68.0,12,949.53634
-108.0,12,950.327081
-90.0,12,951.023139
-158.0,12,951.601668
-170.0,12,951.932498
-24.0,12,952.237506
-168.0,12,952.435547
-118.0,12,952.659421
-226.0,12,953.535508
-58.0,12,954.506647
-138.0,12,954.69548
-190.0,12,955.266221
-240.0,12,956.362411
-114.0,12,956.695494
28.0,12,957.682432
-12.0,12,958.666665
-192.0,12,959.694171
22.0,12,960.264496
-204.0,12,960.60641
-182.0,12,961.283579
-66.0,12,962.042924
-42.0,12,963.088756
-142.0,12,963.856689
-136.0,12,964.628102
-222.0,12,965.732228
-240.0,12,966.602328
-60.0,12,966.709424
-80.0,12,967.449334
-230.0,12,968.076174
-28.0,12,968.799313
-168.0,12,969.271723
-68.0,12,970.24846
-84.0,12,970.905381
-212.0,12,971.956799
56.0,12,972.977468
44.0,12,973.850228
-240.0,12,974.933384
4.0,12,975.55716
-120.0,12,976.186209
-240.0,12,976.642561
-138.0,12,977.424998
-106.0,12,978.663292
-218.0,12,979.404253
12.0,12,979.587968
-240.0,12,980.1214
-60.0,12,981.136533
-190.0,12,982.238842
-240.0,12,983.085396
-162.0,12,983.495964
-96.0,12,983.915293
-212.0,12,985.189378
-178.0,12,986.174262
-208.0,12,987.40442
-206.0,12,988.187897
-240.0,12,988.9868
-240.0,12,989.913448
-186.0,12,990.641907
-240.0,12,992.063383
-240.0,12,992.290182
-240.0,12,993.170361
-240.0,12,993.758234
-170.0,12,994.574324
-126.0,12,995.04642
-154.0,12,996.451615
-110.0,12,996.727854
-176.0,12,997.660564
-154.0,12,998.435391
-182.0,12,999.072552
-130.0,12,999.97865
-36.0,12,1001.188133
-218.0,12,1001.669652
0.0,12,1002.047554
-190.0,12,1003.098254
-158.0,12,1003.404562
-162.0,12,1004.146407
-124.0,12,1005.141679
-188.0,12,1006.001879
-166.0,12,1006.702537
-84.0,12,1007.002127
-166.0,12,1008.102476
-240.0,12,1008.872454
-134.0,12,1009.165742
-188.0,12,1009.888554
-210.0,12,1010.014928
-66.0,12,1010.742118
-172.0,12,1011.740398
-188.0,12,1012.27108
-180.0,12,1013.185953
-204.0,12,1014.084009
-96.0,12,1014.740207
-154.0,12,1015.35535
-78.0,12,1016.039038
-60.0,12,1016.933013
-120.0,12,1017.706173
74.0,12,1017.971399
-190.0,12,1018.623811
-18.0,12,1019.029377
-150.0,12,1019.704037
-158.0,12,1020.433481
-12.0,12,1021.293638
-104.0,12,1022.187065
-240.0,12,1023.456517
-84.0,12,1024.478625
-104.0,12,1025.214376
-156.0,12,1026.293522
-240.0,12,1026.568501
-110.0,12,1026.870934
-118.0,12,1027.902575
24.0,12,1028.786245
-110.0,12,1028.967551
-216.0,12,1029.938275
-170.0,12,1030.448897
-186.0,12,1031.64741
-22.0,12,1032.139579
-144.0,12,1032.915609
-188.0,12,1033.614829
-138.0,12,1033.669536
-196.0,12,1033.865614
-34.0,12,1034.742456
-88.0,12,1035.01992
-216.0,12,1036.406147
-132.0,12,1037.203076
-192.0,12,1037.371027
-188.0,12,1038.35196
-170.0,12,1039.264429
-192.0,12,1040.282557
-62.0,12,1041.396154
-172.0,12,1042.279976
-86.0,12,1043.004859
10.0,12,1043.999208
-64.0,12,1044.076848
-76.0,12,1044.955517
-216.0,12,1045.803436
-94.0,12,1047.154042
-92.0,12,1047.925228
-168.0,12,1048.84353
-166.0,12,1049.345219
-186.0,12,1049.62186
-190.0,12,1050.179744
-166.0,12,1051.081835
-150.0,12,1051.706599
-152.0,12,1052.354827
-200.0,12,1052.452201
-82.0,12,1052.969418
-150.0,12,1053.398745
-118.0,12,1054.222081
-124.0,12,1054.44109
-240.0,12,1055.259418
-100.0,12,1056.176003
-106.0,12,1057.093343
-100.0,12,1057.198953
-168.0,12,1057.469068
-138.0,12,1058.016832
-132.0,12,1058.549563
-214.0,12,1059.158114
-172.0,12,1059.393371
-200.0,12,1059.977472
-224.0,12,1060.578293
-158.0,12,1061.880439
-204.0,12,1062.472272
-100.0,12,1063.546013
-94.0,12,1064.538224
-186.0,12,1065.556159
-28.0,12,1065.977064
-104.0,12,1067.172118
-152.0,12,1067.464317
76.0,12,1068.360798
-68.0,12,1068.568091
-70.0,12,1069.405099
-168.0,12,1070.090866
-210.0,12,1070.214805
-174.0,12,1071.664682
-124.0,12,1072.525217
-240.0,12,1073.111086
-188.0,12,1073.427158
-116.0,12,1073.851721
-104.0,12,1074.432705
-178.0,12,1074.681801
-190.0,12,1075.914017
-142.0,12,1076.541849
-94.0,12,1077.424709
-204.0,12,1077.899777
-62.0,12,1078.84214
-118.0,12,1080.254762
-190.0,12,1080.462395
-20.0,12,1081.52488
40.0,12,1081.738599
-48.0,12,1082.600202
-214.0,12,1084.00475
-240.0,12,1084.736077
-240.0,12,1085.065744
-134.0,12,1085.879079
-182.0,12,1086.987168
-206.0,12,1087.974393
-32.0,12,1088.713065
-148.0,12,1088.982519
-30.0,12,1089.12633
-154.0,12,1090.035518
-206.0,12,1091.173226
-72.0,12,1092.030843
-128.0,12,1092.798745
-196.0,12,1093.311121
-174.0,12,1093.531527
22.0,12,1093.852495
-64.0,12,1094.437999
-188.0,12,1095.053673
102.0,12,1096.042368
-64.0,12,1096.912284
-218.0,12,1097.146015
-144.0,12,1098.1208
-222.0,12,1098.835675
-220.0,12,1099.725965
-96.0,12,1100.09124
-194.0,12,1101.000871
-194.0,12,1101.222105
-194.0,12,1102.279172
-60.0,12,1102.910881
-170.0,12,1103.814542
-42.0,12,1103.984832
-174.0,12,1104.140363
-184.0,12,1104.996684
-130.0,12,1105.067879
-204.0,12,1105.691285
-202.0,12,1106.440325
-46.0,12,1106.451317
-110.0,12,1106.62329
-94.0,12,1107.442797
-212.0,12,1108.236348
-112.0,12,1109.153698
-106.0,12,1109.494642
-94.0,12,1110.468807
54.0,12,1111.092067
-148.0,12,1112.176003
-106.0,12,1112.405114
2.0,12,1113.810124
-232.0,12,1114.207445
-154.0,12,1114.79433
-170.0,12,1115.487072
-240.0,12,1116.62548
-72.0,12,1117.408066
-90.0,12,1119.064138
-188.0,12,1119.79579
-198.0,12,1120.986543
-166.0,12,1121.730922
-116.0,12,1122.23305
-56.0,12,1123.305011
-144.0,12,1124.816692
-10.0,12,1125.599676
-120.0,12,1126.522285
-78.0,12,1128.138479
-240.0,12,1128.890585
-38.0,12,1130.017775
-120.0,12,1131.533264
-18.0,12,1132.441721
-184.0,12,1133.32522
-240.0,12,1134.332948
-174.0,12,1135.421558
14.0,12,1136.256136
-172.0,12,1137.120028
-134.0,12,1137.836861
-192.0,12,1138.743006
-114.0,12,1139.951434
-156.0,12,1140.421303
-194.0,12,1141.343953
-148.0,12,1142.029821
-170.0,12,1142.434331
-172.0,12,1143.850911
-92.0,12,1143.953453
-166.0,12,1144.589009
-136.0,12,1145.330655
-74.0,12,1146.236114
-42.0,12,1146.856713
-62.0,12,1147.98191
-52.0,12,1148.626014
-96.0,12,1149.768782
-220.0,12,1150.360142
-154.0,12,1150.720904
-174.0,12,1151.574507
-176.0,12,1153.018025
-44.0,12,1153.888942
-170.0,12,1155.451823
-168.0,12,1156.361278
-116.0,12,1157.361459
-182.0,12,1158.308903
-202.0,12,1159.454666
-80.0,12,1159.672035
-132.0,12,1161.010546
-70.0,12,1161.786259
-200.0,12,1162.743738
-138.0,12,1163.795611
-52.0,12,1164.095551
18.0,12,1164.916041
-102.0,12,1166.029258
-10.0,12,1166.937736
-150.0,12,1167.923838
-240.0,12,1168.726234
-240.0,12,1169.088991
-190.0,12,1170.064337
-66.0,12,1170.898094
-168.0,12,1171.234641
-162.0,12,1172.713223
-204.0,12,1173.866488
-138.0,12,1174.95137
-128.0,12,1176.119528
-118.0,12,1176.943129
-186.0,12,1178.145091
-184.0,12,1179.349692
-222.0,12,1180.241525
-110.0,12,1181.877974
-172.0,12,1182.618268
-34.0,12,1182.829041
-110.0,12,1183.903349
-118.0,12,1184.652557
-138.0,12,1185.69845
-66.0,12,1186.582345
-36.0,12,1187.785131
-178.0,12,1189.191838
-240.0,12,1189.744088
52.0,12,1190.630239
-24.0,12,1191.384906
-168.0,12,1192.144622
-152.0,12,1193.024977
-96.0,12,1194.054058
-48.0,12,1195.007771
-104.0,12,1195.488689
-156.0,12,1195.703411
-134.0,12,1196.065316
-148.0,12,1196.850752
-186.0,12,1197.554991
-10.0,12,1198.018161
-240.0,12,1199.571785
-58.0,12,1200.411623
-124.0,12,1201.122762
-68.0,12,1202.62821
-14.0,12,1203.767658
-182.0,12,1204.561921
-170.0,12,1204.872176
-136.0,12,1205.811512
-148.0,12,1206.014324
-224.0,12,1206.33901
-64.0,12,1206.860219
120.0,12,1206.985989
-172.0,12,1207.759817
-232.0,12,1208.414743
-206.0,12,1209.406007
-190.0,12,1210.472462
-92.0,12,1211.436978
-98.0,12,1211.5473
-142.0,12,1211.868349
-114.0,12,1212.904001
-110.0,12,1213.777197
-106.0,12,1214.087651
-106.0,12,1215.036851
-152.0,12,1215.748031
-190.0,12,1216.66861
-18.0,12,1216.94896
-48.0,12,1217.752207
-158.0,12,1218.705382
-82.0,12,1219.454534
-74.0,12,1220.527273
48.0,12,1221.283286
-82.0,12,1221.464442
-202.0,12,1222.320926
-154.0,12,1222.707231
-52.0,12,1223.597581
-228.0,12,1224.839959
-162.0,12,1225.433973
-116.0,12,1226.337233
-240.0,12,1226.878718
-136.0,12,1227.821507
-188.0,12,1228.024652
-114.0,12,1228.263942
-52.0,12,1229.007432
-148.0,12,1230.136045
-156.0,12,1230.319341
-130.0,12,1230.550166
-190.0,12,1231.200269
-82.0,12,1232.246479
16.0,12,1232.8866
-240.0,12,1233.530959
-166.0,12,1234.01663
-182.0,12,1234.661501
-182.0,12,1234.857368
-204.0,12,1235.798486
-104.0,12,1236.542582
-90.0,12,1237.541015
-168.0,12,1238.254409
-178.0,12,1238.918705
-174.0,12,1239.675017
-190.0,12,1239.925388
-120.0,12,1240.691363
-16.0,12,1240.816618
-86.0,12,1241.581973
-240.0,12,1241.944696
-124.0,12,1242.862699
-48.0,12,1243.647545
-156.0,12,1244.618505
-152.0,12,1245.652775
-240.0,12,1246.672555
-206.0,12,1246.968819
-36.0,12,1247.233607
-140.0,12,1248.326558
-50.0,12,1248.45591
-154.0,12,1249.448216
-166.0,12,1249.910546
-220.0,12,1250.843312
70.0,12,1251.401245
-210.0,12,1252.188366
-240.0,12,1252.822562
-140.0,12,1253.838322
-140.0,12,1254.109777
-218.0,12,1254.313727
-144.0,12,1255.362239
-142.0,12,1256.388366
-146.0,12,1257.211043
-130.0,12,1258.094781
-90.0,12,1258.768346
34.0,12,1259.719013
40.0,12,1260.478354
-112.0,12,1260.801758
-240.0,12,1261.339525
-200.0,12,1261.837511
-186.0,12,1262.809046
-240.0,12,1263.391741
-134.0,12,1264.519578
-76.0,12,1265.595666
-78.0,12,1266.089231
-140.0,12,1266.858794
-240.0,12,1267.525754
-240.0,12,1268.181291
-202.0,12,1268.787516
-136.0,12,1269.885469
-154.0,12,1270.732712
-202.0,12,1271.222104
-14.0,12,1271.744137
-52.0,12,1272.45383
-240.0,12,1273.243918
-176.0,12,1273.281796
-216.0,12,1273.687392
18.0,12,1274.367665
-202.0,12,1274.993824
-86.0,12,1275.868231
-162.0,12,1276.939683
-52.0,12,1277.89807
-118.0,12,1278.721706
-168.0,12,1278.817963
-48.0,12,1279.783359
-28.0,12,1279.84939
-170.0,12,1280.545412
-120.0,12,1281.995183
-188.0,12,1282.173259
-138.0,12,1282.9262
-98.0,12,1283.452307
-122.0,12,1283.792876
-166.0,12,1284.964728
-240.0,12,1285.167663
-82.0,12,1285.639215
-240.0,12,1286.233384
-92.0,12,1286.339309
-176.0,12,1287.234343
-210.0,12,1288.122095
-34.0,12,1288.971816
-2.0,12,1290.198916
-76.0,12,1290.51583
-110.0,12,1291.361773
-240.0,12,1291.943985
-110.0,12,1293.051806
-154.0,12,1293.894895
-62.0,12,1294.952461
-192.0,12,1295.142972
-208.0,12,1296.526623
-124.0,12,1296.94509
-200.0,12,1297.818622
-192.0,12,1298.127302
-220.0,12,1298.939467
22.0,12,1299.197678
38.0,12,1299.905246
-202.0,12,1300.791125
-178.0,12,1301.691528
-210.0,12,1302.849478
-136.0,12,1302.906408
-136.0,12,1304.269672
-144.0,12,1304.461794
-92.0,12,1305.068517
-170.0,12,1305.712265
-240.0,12,1306.471591
-112.0,12,1307.193217
-146.0,12,1308.149802
-204.0,12,1309.386888
-202.0,12,1310.281178
-66.0,12,1310.494856
-240.0,12,1311.582632
-154.0,12,1312.291603
-70.0,12,1313.150322
-48.0,12,1313.902553
-130.0,12,1315.094159
-94.0,12,1315.684455
-156.0,12,1315.933352
-154.0,12,1316.877833
-86.0,12,1317.187623
-204.0,12,1318.018993
-240.0,12,1318.714544
6.0,12,1319.464337
-240.0,12,1320.286679
-240.0,12,1320.702843
-116.0,12,1321.714974
24.0,12,1322.583274
-68.0,12,1323.155446
-160.0,12,1324.148881
-110.0,12,1324.902995
-222.0,12,1325.643165
-20.0,12,1326.439145
-34.0,12,1326.801191
-44.0,12,1328.147066
46.0,12,1328.971668
-158.0,12,1330.531234
-240.0,12,1331.172828
-112.0,12,1332.127683
-36.0,12,1333.007477
-156.0,12,1333.977843
-66.0,12,1334.876959
-200.0,12,1335.082221
-110.0,12,1336.54218
-154.0,12,1337.738926
-86.0,12,1338.582077
-208.0,12,1339.566553
-204.0,12,1340.221742
-158.0,12,1341.389574
-100.0,12,1341.555873
-152.0,12,1342.767883
-112.0,12,1343.560821
-240.0,12,1344.541961
-170.0,12,1345.421365
-90.0,12,1345.844028
-58.0,12,1346.066771
-8.0,12,1346.976866
-24.0,12,1348.04531
-222.0,12,1348.67501
-174.0,12,1349.851248
-96.0,12,1350.802522
-30.0,12,1351.326051
-240.0,12,1352.491895
-240.0,12,1352.56818
-26.0,12,1353.217868
-210.0,12,1354.051583
-210.0,12,1354.251755
-222.0,12,1355.108593
-108.0,12,1356.226876
-240.0,12,1356.471466
-198.0,12,1357.521821
-72.0,12,1358.35859
-202.0,12,1358.630396
-162.0,12,1358.894348
-128.0,12,1359.058152
-168.0,12,1359.632381
-136.0,12,1360.523179
-116.0,12,1361.797865
-24.0,12,1362.519799
-194.0,12,1363.360523
-240.0,12,1364.396638
-32.0,12,1365.136328
-164.0,12,1365.780342
-152.0,12,1366.574937
-240.0,12,1367.215945
-72.0,12,1368.042537
-168.0,12,1368.742629
-100.0,12,1369.608144
-240.0,12,1370.54665
-240.0,12,1371.071299
-132.0,12,1372.239729
-240.0,12,1373.484371
-44.0,12,1374.221493
-102.0,12,1374.426881
-240.0,12,1376.046214
-132.0,12,1377.105391
22.0,12,1377.431795
-16.0,12,1378.586928
-176.0,12,1379.615513
-144.0,12,1380.251402
2.0,12,1381.090194
-104.0,12,1381.932767
-208.0,12,1382.00274
-160.0,12,1383.159305
-184.0,12,1383.49598
-166.0,12,1384.397664
-202.0,12,1384.759258
-36.0,12,1385.047261
-110.0,12,1385.720893
-64.0,12,1385.860745
-158.0,12,1386.693651
-190.0,12,1387.755915
-74.0,12,1388.59176
-92.0,12,1388.920532
-240.0,12,1389.695247
-44.0,12,1390.145384
24.0,12,1390.902724
-12.0,12,1391.477497
-240.0,12,1392.602951
72.0,12,1393.373766
-194.0,12,1394.282569
-156.0,12,1394.956566
-52.0,12,1395.729376
-224.0,12,1396.402472
-108.0,12,1396.611447
-110.0,12,1397.472426
-240.0,12,1397.685872
-158.0,12,1398.571065
-94.0,12,1399.438195
-204.0,12,1400.275424
-212.0,12,1400.486695
-96.0,12,1400.684076
-122.0,12,1401.519135
-192.0,12,1402.738006
-240.0,12,1404.325166
-160.0,12,1405.388121
-204.0,12,1406.33947
-92.0,12,1407.109181
110.0,12,1408.073835
-144.0,12,1409.100554
-228.0,12,1409.881563
-210.0,12,1410.415637
-166.0,12,1411.149482
-164.0,12,1411.900183
-32.0,12,1413.135894
-74.0,12,1414.122221
-156.0,12,1415.192647
-152.0,12,1415.499943
-180.0,12,1416.100912
-34.0,12,1417.13258
-58.0,12,1418.430465
-240.0,12,1419.292255
-194.0,12,1419.644434
-206.0,12,1420.639006
-104.0,12,1421.330132
-132.0,12,1421.942449
36.0,12,1422.632684
-126.0,12,1423.075861
-194.0,12,1423.969953
-4.0,12,1424.876072
-202.0,12,1425.774142
-116.0,12,1426.668778
-210.0,12,1427.282276
-120.0,12,1427.37763
-64.0,12,1428.07748
-118.0,12,1428.988621
-66.0,12,1430.054336
-194.0,12,1431.237875
-38.0,12,1431.489474
-224.0,12,1432.659593
-172.0,12,1433.633295
-24.0,12,1434.759385
-144.0,12,1435.635343
-154.0,12,1436.566981
-164.0,12,1436.933206
-208.0,12,1437.546581
-182.0,12,1438.480025
-152.0,12,1438.837409
-102.0,12,1439.390009
-190.0,12,1440.171958
-184.0,12,1440.799712
-144.0,12,1440.960107
-184.0,12,1441.233633
-132.0,12,1441.993487
-184.0,12,1442.861929
-240.0,12,1443.675282
-44.0,12,1444.515843
-240.0,12,1445.318429
32.0,12,1446.316597
-136.0,12,1446.820555
-136.0,12,1447.75384
-192.0,12,1448.492822
-174.0,12,1448.707574
-90.0,12,1449.639678
-60.0,12,1450.516786
-212.0,12,1451.573177
-24.0,12,1452.511135
-74.0,12,1453.396873
-204.0,12,1454.089536
-124.0,12,1455.031308
-148.0,12,1455.380182
-202.0,12,1456.563036
-162.0,12,1457.395214
-132.0,12,1458.029396
-68.0,12,1458.936299
-64.0,12,1460.046005
-150.0,12,1460.354056
-182.0,12,1460.663725
-120.0,12,1461.734541
-240.0,12,1462.726648
-190.0,12,1463.489963
-174.0,12,1464.07687
-148.0,12,1464.999433
-142.0,12,1465.227773
-240.0,12,1465.685739
-184.0,12,1467.209515
-240.0,12,1467.918519
-48.0,12,1469.018636
-202.0,12,1470.431364
-206.0,12,1471.321571
-22.0,12,1471.537189
-158.0,12,1472.229937
-220.0,12,1472.813147
-20.0,12,1473.144772
-30.0,12,1473.625029
-206.0,12,1473.795585
-30.0,12,1474.976925
-92.0,12,1475.963737
-134.0,12,1476.146534
-214.0,12,1476.725141
-110.0,12,1477.409294
-154.0,12,1477.536092
-218.0,12,1478.348607
-172.0,12,1478.414165
-86.0,12,1478.79781
-196.0,12,1479.768988
-180.0,12,1480.620598
-174.0,12,1481.726664
-222.0,12,1482.510441
-20.0,12,1483.235567
-170.0,12,1484.123064
-206.0,12,1484.844051
-128.0,12,1485.641426
-136.0,12,1486.242451
38.0,12,1486.465948
-204.0,12,1487.123428
-80.0,12,1488.324694
-196.0,12,1489.318896
-70.0,12,1490.362662
-158.0,12,1490.535031
-102.0,12,1491.692765
-186.0,12,1492.52145
-240.0,12,1493.02503
-240.0,12,1493.906024
-112.0,12,1494.484424
-162.0,12,1494.629478
-56.0,12,1495.628951
-124.0,12,1496.878058
-168.0,12,1497.810108
-174.0,12,1499.349933
-116.0,12,1500.364625
-76.0,12,1501.275121
-240.0,12,1502.246946
-150.0,12,1503.414179
22.0,12,1503.591528
-186.0,12,1504.150619
-124.0,12,1505.237457
-130.0,12,1506.098656
-100.0,12,1506.89741
-142.0,12,1507.258304
-240.0,12,1507.874145
-42.0,12,1508.579204
-148.0,12,1509.280659
-240.0,12,1509.891089
-64.0,12,1510.559889
-52.0,12,1511.37982
-60.0,12,1512.32272
-204.0,12,1512.772832
-162.0,12,1513.332252
-226.0,12,1514.365863
10.0,12,1515.374383
-152.0,12,1516.081463
-54.0,12,1517.029787
-122.0,12,1517.708619
-182.0,12,1518.730284
-226.0,12,1519.465229
-108.0,12,1520.404947
-76.0,12,1521.10396
26.0,12,1521.181784
